t,V,V_sum,sea_level,sea_level_cumulative
2113.0,1690774043.4317307,188795336054.9295,0.004284019670691288,0.47836252072599766
2113.25,1727077694.7269452,190522413749.65646,0.004376004496736375,0.482738525222734
2113.5,1764023862.9017003,192286437612.55817,0.004469617307881775,0.4872081425306158
2113.75,1801629769.964311,194088067382.5225,0.00456490174060433,0.4917730442712201
2114.0,1839913245.5082424,195927980628.03073,0.004661902970857279,0.4964349472420774
2114.25,1878892753.5505204,197806873381.58124,0.004760667782072416,0.5011956150241498
2114.5,1918587420.8010454,199725460802.3823,0.0048612446367878115,0.5060568596609376
2114.75,1959017066.4525914,201684477868.8349,0.004963683752128592,0.5110205434130662
2115.0,2000203743.9142697,203684681612.74918,0.005068041006193198,0.5160885844192594
2115.25,2042185683.532674,205726867296.28186,0.0051744132655957495,0.5212629976848552
2115.5,2084992752.9237707,207811860049.20563,0.005282876207778069,0.5265458738926333
2115.75,2128615157.6061983,209940475206.81183,0.00539340501585172,0.531939278908485
2116.0,2172871400.8319874,212113346607.64383,0.005505539820183919,0.5374448187286689
2116.25,2217731092.473078,214331077700.1169,0.00561920361941135,0.5430640223480803
2116.5,2263207384.72957,216594285084.8465,0.005734429738083893,0.5487984520861642
2116.75,2309313834.1087294,218903598918.95523,0.00585125252516971,0.5546497046113339
2117.0,2356064417.2688994,221259663336.22412,0.005969707394199963,0.5606194120055339
2117.25,2403473547.6276803,223663136883.8518,0.00608983086534999,0.5667092428708839
2117.5,2451556092.7779675,226114692976.62976,0.006211660609567404,0.5729209034804512
2117.75,2500327596.53809,228615020573.16785,0.006335236011194391,0.5792561394916456
2118.0,2549812346.822912,231164832919.99075,0.006460618610036011,0.5857167581016816
2118.25,2600033670.532527,233764866590.5233,0.00658786751091425,0.5923046256125958
2118.5,2651009009.270149,236415875599.79343,0.006717026906707247,0.5990216525193031
2118.75,2702756377.4589663,239118631977.25238,0.006848142441682839,0.6058697949609859
2119.0,2755294386.3901772,241873926363.64255,0.006981261272430581,0.6128510562334165
2119.25,2808642269.5163674,244682568633.1589,0.0071164321319491415,0.6199674883653656
2119.5,2862819909.065565,247545388542.22446,0.007253705397080004,0.6272211937624457
2119.75,2917844654.598264,250463233196.82272,0.007393125027486925,0.6346143187899326
2120.0,2973575824.3335924,253436809021.1563,0.007534334568965446,0.642148653358898
2120.25,3029861454.191356,256466670475.34766,0.007676948980645492,0.6498256023395436
2120.5,3086705062.4368696,259553375537.78452,0.00782097717697537,0.657646579516519
2120.75,3144113733.8113627,262697489271.5959,0.00796643710900591,0.6656130166255249
2121.0,3202094708.5970116,265899583980.1929,0.008113347121891736,0.6737263637474166
2121.25,3260655386.9596896,269160239367.1526,0.008261725965894773,0.6819880897133114
2121.5,3319805429.415597,272480044796.56818,0.008411598118467572,0.690399687831779
2121.75,3379572784.257938,275859617580.8261,0.00856303439394415,0.6989627222257231
2122.0,3439968195.569485,279299585776.39557,0.008716062015277283,0.7076787842410004
