t,H,L,1H,1L,2H,2L,3H,3L,4H,4L,5H,5L,6H,6L,7H,7L,8H,8L,9H,9L,10H,10L,aH,aL
12.0,2.1800040668977667,4.439945471389079,2.302322300049799,4.57722498398605,2.304651649792048,4.582124547421767,2.304867822383344,4.612627521412592,2.30518538281571,4.602587795987174,2.304669449677807,4.60926274082621,2.3066025514843065,4.604046640605241,2.3077397595326796,4.599077008648061,2.298008968527833,4.5772248234559925,2.2922332236428127,4.60471949142932,2.3142947204581286,4.6085826056367605,2.304057582836447,4.597747815940917
12.25,2.1800040099099443,4.439944389138671,2.3023932685763393,4.577027761945096,2.304723842759367,4.581923670902965,2.3049704195837,4.612356811392596,2.3052774283249744,4.602341318141109,2.304768992418583,4.608999168269914,2.3066938388727505,4.603801380829365,2.307824224199379,4.598846978684133,2.2980868386565008,4.577013487415206,2.292347202350775,4.604426915056086,2.314378383692631,4.608351954391696,2.3041464439435,4.597508944702816
12.5,2.180003947301486,4.439943308742839,2.3024639158677744,4.576831228765672,2.304795708242682,4.58172349731671,2.305072581664928,4.612087055950486,2.305369075107013,4.60209570856404,2.3048681107679267,4.60873652477779,2.3067847289586103,4.60355698572339,2.3079083147526274,4.598617758968159,2.2981643661512963,4.576802889925723,2.2924607193013324,4.604135360573674,2.314461670124851,4.6081221186838865,2.3042349190939038,4.597270912924953
12.75,2.180003879081822,4.439942230182031,2.302534243020354,4.576635381934838,2.3048672473602725,4.581524024095807,2.305174310019519,4.611818251743351,2.30546032446822,4.60185096416972,2.304966806092766,4.60847480708353,2.306875223048384,4.603313452205015,2.3079920324427547,4.5983893465802295,2.2982415521578563,4.576593028334088,2.292573775907811,4.603844824517839,2.314544581027824,4.607893095546567,2.3043230095545764,4.597033717621098
13.0,2.180003805260355,4.43994115343676,2.302604251127415,4.5764402189474644,2.3049384612274593,4.581325248681032,2.3052756060370436,4.6115503954375745,2.3055511777119957,4.601607081880829,2.3050650797570844,4.60821401193001,2.3069653224455484,4.603070777200897,2.3080753785170427,4.598161738609147,2.298318397818935,4.576383899994839,2.2926863735809455,4.60355530343337,2.314627117671428,4.607664882021937,2.30441071658949,4.5967973558137105
13.25,2.180003725846457,4.439940078487603,2.302673941279382,4.576245737306216,2.305009350956607,4.581127168521115,2.305376471104143,4.611283483708827,2.305641636138744,4.6013640586289615,2.3051629331219163,4.607954136069279,2.3070550284505584,4.602828957646644,2.308158354219722,4.597934932152419,2.298394904274404,4.576175502270497,2.292798513728871,4.603266793874081,2.314709281322381,4.60743747516115,2.3044980414596727,4.596561824533919
13.5,2.1800036408494705,4.439939005315198,2.3027433145637697,4.576051934521539,2.3050799176571237,4.580929781072728,2.3054769066045253,4.6110175132420546,2.305731701045869,4.601121891354617,2.3052603675453436,4.607695176262546,2.3071443423608438,4.602587990486797,2.3082409607919723,4.597708924316239,2.2984710726612514,4.575967832531552,2.292910197757115,4.602979292402808,2.314791073244242,4.6072108720243,2.3045849854232054,4.596327120821518
13.75,2.18000355027871,4.439937933900247,2.3028123720651834,4.5758588081116445,2.305150162435464,4.580733083800467,2.3055769139189586,4.61075248073147,2.305821373727772,4.6008805770071834,2.30535738438249,4.607437129280176,2.307233265470806,4.60234787267482,2.308323199471918,4.597483712215474,2.298546904113583,4.575760888156445,2.29302142706859,4.602692795591403,2.3148724946974064,4.606985069680403,2.3046715497352173,4.596093241724949
14.0,2.18000345414346,4.4399368642235135,2.3028811148653205,4.575666355602496,2.305220086395128,4.580537074176841,2.305676494425268,4.610488382880545,2.30591065547585,4.60064011254493,2.3054539849855176,4.607179991901673,2.307321799071816,4.60210860117309,2.308405071494632,4.597259292973655,2.2986223997626216,4.575554666531564,2.2931322030635846,4.602407300020726,2.314953546939109,4.606760065207384,2.3047577356478848,4.59586018430129
14.25,2.1800033524529767,4.439935796265827,2.302949544042972,4.575474574527793,2.3052896906366653,4.580341749682254,2.305775649498329,4.610225216401996,2.305999547578491,4.600400494934994,2.3055501707036212,4.606923760915675,2.307409944452211,4.601870172952882,2.30848657809213,4.59703566372296,2.298697560736708,4.57534916505122,2.2932425271397583,4.602122802280641,2.3150342312234216,4.606535855692067,2.3048435444104305,4.595627945616248
