t,V,sum,sea_level,sea_level_cumulative
2134.0,342598114.9077544,26473527101.621872,0.000868062216301605,0.06707762713563703
2134.25,341919923.03159887,26815447024.65347,0.0008663438392368279,0.06794397097487385
2134.5,341238188.30978084,27156685212.96325,0.0008646164854429799,0.06880858746031683
2134.75,340552823.81781596,27497238036.781067,0.000862879934674072,0.0696714673949909
2135.0,339863740.3994654,27837101777.18053,0.00086113396102938,0.07053260135602028
2135.25,339170846.5848193,28176272623.76535,0.0008593783327458872,0.07139197968876616
2135.5,338474048.5045663,28514746672.269917,0.0008576128119810636,0.07224959250074722
2135.75,337773249.80025476,28852519922.07017,0.0008558371545854886,0.07310542965533272
2136.0,337068532.4315555,29189588454.501728,0.0008540515682254936,0.07395948122355821
2136.25,336361533.9375832,29525949988.439312,0.0008522602020360889,0.0748117414255943
2136.5,335652358.5855935,29861602347.024906,0.0008504633202057252,0.07566220474580002
2136.75,334940938.8169083,30196543285.841816,0.0008486607515567647,0.07651086549735678
2137.0,334227205.43962127,30530770491.281437,0.0008468523207733582,0.07735771781813014
2137.25,333511087.56951785,30864281578.850956,0.0008450378482517492,0.07820275566638189
2137.5,332792931.63665825,31197074510.487614,0.0008432182117633929,0.07904597387814528
2137.75,332074174.4535268,31529148684.94114,0.0008413970518497144,0.079887370929995
2138.0,331354895.38771814,31860503580.328857,0.0008395745696093399,0.08072694549960434
2138.25,330635054.51852167,32191138634.847378,0.0008377506638926741,0.08156469616349701
2138.5,329914611.20722806,32521053246.054607,0.0008359252317308842,0.0824006213952279
2138.75,329193524.07601124,32850246770.13062,0.000834098168282391,0.08323471956351029
2139.0,328471750.9860289,33178718521.11665,0.0008322693667773809,0.08406698893028768
2139.25,327749249.0147663,33506467770.131416,0.0008304387184604006,0.08489742764874808
2139.5,327025974.43254304,33833493744.56396,0.000828606112530831,0.08572603376127891
2139.75,326301882.67816675,34159795627.242126,0.0008267714360811989,0.08655280519736011
2140.0,325576928.3336998,34485372555.57583,0.0008249345740332425,0.08737773977139335
2140.25,324851065.0982864,34810223620.67412,0.000823095409071595,0.08820083518046494
2140.5,324124245.7610038,35134347866.43512,0.0008212538215749963,0.08902208900203994
2140.75,323396422.17269534,35457744288.60782,0.0008194096895449245,0.08984149869158486
2141.0,322667545.21673405,35780411833.824554,0.0008175628885315177,0.09065906158011638
2141.25,321937564.7786699,36102349398.603226,0.0008157132915566674,0.09147477487167305
2141.5,321206429.71471286,36423555828.31794,0.0008138607690341623,0.09228863564070722
2141.75,320474087.81898165,36744029916.136925,0.0008120051886867045,0.09310064082939393
2142.0,319740485.7894798,37063770401.92641,0.0008101464154597,0.09391078724485363
2142.25,319005569.1927298,37382775971.11913,0.0008082843114316511,0.09471907155628528
2142.5,318269282.4269926,37701045253.54613,0.0008064187357209633,0.09552549029200624
2142.75,317531568.6840105,38018576822.23014,0.0008045495443890098,0.09633003983639525
2143.0,316792369.90921587,38335369192.13936,0.000802676590339311,0.09713271642673456
2143.25,316051626.7602964,38651420818.89966,0.0008007997232125482,0.09793351614994711
2143.5,315309278.56406534,38966730097.46372,0.0007989187892772832,0.09873243493922439
2143.75,314565263.27154374,39281295360.73527,0.0007970336313161471,0.09952946857054053
2144.0,313819517.41114634,39595114878.146416,0.0007951440885072247,0.10032461265904775
2144.25,313071976.0399079,39908186854.186325,0.0007932499963004735,0.10111786265534822
2144.5,312322572.6926104,40220509426.87894,0.0007913511862888245,0.10190921384163705
2144.75,311571239.3287387,40532080666.20767,0.0007894474860737798,0.10269866132771083
2145.0,310817906.27711743,40842898572.48479,0.0007875387191251361,0.10348620004683597
2145.25,310062502.17813414,41152961074.66292,0.0007856247046345912,0.10427182475147055
2145.5,309304953.92340076,41462266028.58632,0.0007837052573628621,0.10505553000883341
2145.75,308545186.59272456,41770811215.17905,0.0007817801874799821,0.1058373101963134
2146.0,307783123.3882331,42078594338.567276,0.0007798493003983915,0.10661715949671179
2146.25,307018685.56551325,42385613024.13279,0.0007779123965984576,0.10739507189331024
2146.5,306251792.3615751,42691864816.49436,0.0007759692714459552,0.10817104116475619
2146.75,305482432.5926,42997347249.08696,0.0007740198966037448,0.10894506106135994
2147.0,304711851.29085964,43302059100.37782,0.0007720674266877636,0.10971712848804771
2147.25,303940672.554899,43605999772.932724,0.0007701134430154281,0.11048724193106314
2147.5,303168846.61548907,43909168619.54821,0.0007681578194833382,0.11125539975054648
2147.75,302396322.65311754,44211564942.201324,0.0007662004273269251,0.1120216001778734
2148.0,301623048.7634064,44513187990.96473,0.0007642411350328284,0.11278584131290623
2148.25,300848971.92115104,44814036962.88588,0.0007622798082477793,0.113548121121154
2148.5,300074037.94293165,45114111000.82881,0.0007603163096838667,0.11430843743083788
2148.75,299298191.44819784,45413409192.27701,0.0007583504990199353,0.11506678792985782
2149.0,298521375.8187919,45711930568.0958,0.0007563822327990269,0.11582317016265685
2149.25,297743533.15679395,46009674101.252594,0.0007544113643215698,0.11657758152697842
2149.5,296964604.24064076,46306638705.49323,0.000752437743534195,0.11733001927051262
2149.75,296184528.47941196,46602823233.97264,0.0007504612169139076,0.11808048048742653
2150.0,295403243.8651949,46898226477.83784,0.0007484816273473913,0.11882896211477392
2150.25,294620686.92343605,47192847164.76128,0.0007464988140052095,0.11957546092877913
2150.5,293836792.6611763,47486683957.422455,0.0007445126122106478,0.12031997354098978
2150.75,293051494.5130526,47779735451.93551,0.0007425228533028926,0.12106249639429267
2151.0,292264724.28496915,48072000176.220474,0.0007405293644943096,0.12180302575878699
2151.25,291476412.0952872,48363476588.31576,0.0007385319687214311,0.12254155772750842
2151.5,290686486.3134381,48654163074.629196,0.0007365304844894168,0.12327808821199784
2151.75,289894873.4957966,48944057948.12499,0.0007345247257095716,0.12401261293770742
2152.0,289101498.31867546,49233159446.443665,0.0007325145015295702,0.12474512743923699
2152.25,288306283.5082883,49521465729.95195,0.0007304996161559995,0.125475627055393
2152.5,287509149.767525,49808974879.719475,0.0007284798686688247,0.12620410692406184
2152.75,286710015.6993339,50095684895.41881,0.000726455052827258,0.1269305619768891
2153.0,285908797.72656876,50381593693.14538,0.0007244249568666703,0.12765498693375577
2153.25,285105410.0080569,50666699103.153435,0.0007223893632859272,0.12837737629704168
2153.5,284299764.3507139,50950998867.50415,0.000720348048624709,0.12909772434566638
2153.75,283491770.1174474,51234490637.6216,0.0007183007832301604,0.12981602512889653
2154.0,282681334.1306441,51517171971.75224,0.0007162473310123498,0.1305322724599089
2154.25,281868484.44875836,51799040456.201004,0.0007141877630647335,0.13124646022297362
2154.5,281054612.4926127,52080095068.69362,0.0007121256049170514,0.13195858582789066
2154.75,280240016.7856882,52360335085.47931,0.0007100616129568708,0.13266864744084753
2155.0,279424629.8834486,52639759715.362755,0.0007079956162957626,0.13337664305714328
2155.25,278608449.70744115,52918368165.0702,0.0007059276096674212,0.1340825706668107
2155.5,277792695.8931032,53196160860.9633,0.00070386068333824,0.13478643135014895
2155.75,276978006.9041044,53473138867.86741,0.0007017964550234485,0.1354882278051724
2156.0,276164346.3298755,53749303214.19728,0.0006997348324673157,0.13618796263763971
2156.25,275351676.92537695,54024654891.12266,0.0006976757212997618,0.13688563835893947
2156.5,274539960.57693976,54299194851.6996,0.0006956190249498056,0.13758125738388927
2156.75,273729158.26647234,54572924009.96607,0.0006935646445548746,0.13827482202844413
2157.0,272919230.03391045,54845843239.999985,0.000691512478865661,0.1389663345073098
2157.25,272110134.93783057,55117953374.93781,0.0006894624241463263,0.13965579693145613
2157.5,271302097.38330966,55389255472.32112,0.0006874150489860128,0.14034321198044214
2157.75,270496640.1492476,55659752112.47037,0.0006853742117446161,0.14102858619218675
2158.0,269693896.57830024,55929446009.04867,0.0006833402502807414,0.1417119264424675
2158.25,268893858.3523329,56198339867.401,0.0006813131435182125,0.1423932395859857
2158.5,268096517.18883732,56466436384.589836,0.0006792928704711209,0.14307253245645682
2158.75,267301864.8405884,56733738249.43043,0.0006772794102429585,0.14374981186669977
2159.0,266509893.09530357,57000248142.525734,0.0006752727420257521,0.14442508460872552
2159.25,265720593.77531534,57265968736.30105,0.0006732728450992357,0.14509835745382477
2159.5,264933958.73722595,57530902695.03828,0.0006712796988299744,0.14576963715265473
2159.75,264149979.87159172,57795052674.90987,0.0006692932826705645,0.1464389304353253
2160.0,263368649.10258853,58058421324.01245,0.0006673135761587872,0.1471062440114841
2160.25,262589958.387694,58321011282.40015,0.0006653405589168013,0.14777158457040088
2160.5,261813899.71737027,58582825182.117516,0.0006633742106503415,0.14843495878105123
2160.75,261040465.11474678,58843865647.23226,0.000661414511147913,0.14909637329219913
2161.0,260269646.63530627,59104135293.86757,0.0006594614402799966,0.14975583473247914
2161.25,259501436.36658207,59363636730.23415,0.0006575149779982823,0.15041334971047743
2161.5,258735826.4278472,59622372556.662,0.0006555751043348803,0.15106892481481232
2161.75,257972808.96981457,59880345365.63182,0.0006536417994015621,0.15172256661421388
2162.0,257212376.17433923,60137557741.80616,0.0006517150433890066,0.1523742816576029
2162.25,256454520.25412175,60394012262.06028,0.0006497948165660469,0.15302407647416894
2162.5,255699233.4524138,60649711495.512695,0.0006478810992789261,0.15367195757344787
2162.75,254946508.04273224,60904658003.55543,0.0006459738719505721,0.15431793144539843
2163.0,254196336.3285699,61158854339.883995,0.0006440731150798639,0.1549620045604783
2163.25,253448710.643116,61412303050.527115,0.0006421788092409253,0.1556041833697192
2163.5,252703623.34896964,61665006673.87608,0.0006402909350823971,0.1562444743048016
2163.75,251961066.8378717,61916967740.71396,0.0006384094733267584,0.15688288377812834
2164.0,251221033.53042206,62168188774.24438,0.0006365344047696102,0.15751941818289794
2164.25,250483515.8758144,62418672290.12019,0.0006346657102790038,0.15815408389317695
2164.5,249748506.35156798,62668420796.47176,0.0006328033707947602,0.15878688726397172
2164.75,249015997.46325767,62917436793.93502,0.000630947367327787,0.15941783463129952
2165.0,248285981.74425802,63165722775.679276,0.0006290976809594295,0.16004693231225894
2165.25,247558451.75547892,63413281227.43475,0.000627254292840801,0.16067418660509974
2165.5,246833400.08511427,63660114627.51987,0.000625417184192146,0.1612996037892919
2165.75,246110819.34838337,63906225446.86825,0.0006235863363021851,0.16192319012559409
2166.0,245390702.18728396,64151616149.055534,0.0006217617305274887,0.16254495185612158
2166.25,244673041.27034274,64396289190.325874,0.0006199433482918457,0.16316489520441343
2166.5,243957829.2923725,64640247019.61825,0.0006181311710856474,0.16378302637549907
2166.75,243245058.97422504,64883492078.592476,0.0006163251804652622,0.16439935155596433
2167.0,242534723.06255928,65126026801.65504,0.0006145253580524471,0.16501387691401678
2167.25,241826814.32959712,65367853615.984634,0.0006127316855337298,0.1656266085995505
2167.5,241121325.57289442,65608974941.557526,0.0006109441446598284,0.16623755274421034
2167.75,240418249.61510822,65849393191.17263,0.000609162717245061,0.1668467154614554
2168.0,239717579.30376554,66089110770.476395,0.0006073873851667609,0.16745410284662218
2168.25,239019307.51104218,66328130077.987434,0.0006056181303647153,0.1680597209769869
2168.5,238323427.1335368,66566453505.12097,0.0006038549348405929,0.16866357591182748
2168.75,237629931.09205014,66804083436.21302,0.000602097780657385,0.16926567369248488
2169.0,236938812.33136702,67041022248.54439,0.0006003466499388528,0.16986602034242373
2169.25,236250063.82004008,67277272312.364426,0.0005986015248689794,0.17046462186729272
2169.5,235563678.55017903,67512835990.914604,0.000596862387691436,0.17106148425498416
2169.75,234879649.53723955,67747715640.45184,0.0005951292207090469,0.1716566134756932
2170.0,234197969.81981358,67981913610.27166,0.0005934020062832583,0.17225001548197644
2170.25,233518632.4594238,68215432242.73109,0.0005916807268336175,0.17284169620881004
2170.5,232841630.54032186,68448273873.27141,0.0005899653648372611,0.1734316615736473
2170.75,232166957.16929114,68680440830.4407,0.0005882559028284165,0.17401991747647572
2171.0,231494605.4754399,68911935435.91614,0.0005865523233978765,0.1746064697998736
2171.25,230824568.6100159,69142760004.52615,0.0005848546091925302,0.17519132440906612
2171.5,230156839.74620348,69372916844.27235,0.000583162742914849,0.17577448715198096
2171.75,229491412.07893994,69602408256.35129,0.0005814767073224212,0.17635596385930338
2172.0,228828278.82472298,69831236535.17601,0.0005797964852274634,0.17693576034453085
2172.25,228167433.22142473,70059403968.39743,0.0005781220594963507,0.17751388240402718
2172.5,227508868.52811027,70286912836.92554,0.0005764534130491556,0.17809033581707634
2172.75,226852578.0248527,70513765414.9504,0.0005747905288591803,0.1786651263459355
2173.0,226198555.01255485,70739963969.96295,0.0005731333899525043,0.17923825973588803
2173.25,225546792.8127728,70965510762.77573,0.0005714819794075375,0.17980974171529557
2173.5,224897284.76754215,71190408047.54327,0.0005698362803545802,0.18037957799565016
2173.75,224250024.2392002,71414658071.78247,0.0005681962759753723,0.18094777427162553
2174.0,223605004.61022085,71638263076.39268,0.0005665619495026753,0.1815143362211282
2174.25,222962219.2830453,71861225295.67574,0.0005649332842198426,0.18207926950534803
2174.5,222321661.6799128,72083546957.35565,0.0005633102634603918,0.18264257976880843
2174.75,221683325.24269703,72305230282.59834,0.0005616928706075887,0.18320427263941602
2175.0,221047203.43275023,72526277486.0311,0.0005600810890940539,0.18376435372851008
2175.25,220413289.7307331,72746690775.76183,0.0005584749024013304,0.1843228286309114
2175.5,219781577.63646662,72966472353.39828,0.0005568742940595096,0.1848797029249709
2175.75,219152060.6687713,73185624414.06706,0.0005552792476468221,0.18543498217261772
2176.0,218524732.36531135,73404149146.43237,0.000553689746789245,0.18598867191940696
2176.25,217899586.2824507,73622048732.71483,0.0005521057751601355,0.1865407776945671
2176.5,217276615.99509725,73839325348.70993,0.000550527316479837,0.18709130501104693
2176.75,216655815.09655288,74055981163.80649,0.0005489543545152986,0.18764025936556222
2177.0,216037177.1983761,74272018341.00487,0.0005473868730797276,0.18818764623864195
2177.25,215420695.93023294,74487439036.9351,0.0005458248560322116,0.18873347109467417
2177.5,214806364.9397531,74702245401.87486,0.0005442682872773535,0.18927773938195153
2177.75,214194177.8923957,74916439579.76726,0.000542717150764932,0.18982045653271645
2178.0,213584128.47130755,75130023708.23857,0.000541171430489542,0.190361627963206
2178.25,212976210.37718588,75342999918.61575,0.0005396311104902472,0.19090125907369623
2178.5,212370417.32814956,75555370335.94391,0.0005380961748502535,0.1914393552485465
2178.75,211766743.0595995,75767137079.00351,0.0005365666076965553,0.19197592185624304
2179.0,211165181.32409453,75978302260.3276,0.0005350423931996213,0.19251096424944267
2179.25,210565725.89121845,76188867986.21883,0.0005335235155730572,0.19304448776501573
2179.5,209968370.54745483,76398836356.76628,0.0005320099590732886,0.19357649772408902
2179.75,209373109.09606132,76608209465.86234,0.0005305017079992432,0.19410699943208826
2180.0,208779935.35694522,76816989401.21928,0.0005289987466920344,0.1946359981787803
2180.25,208188843.16654477,77025178244.38583,0.0005275010595346614,0.19516349923831497
2180.5,207599826.37770468,77232778070.76353,0.000526008630951693,0.19568950786926667
2180.75,207012878.8595625,77439790949.6231,0.0005245214454089809,0.19621402931467566
2181.0,206427994.49742892,77646218944.12053,0.0005230394874133553,0.19673706880208902
2181.25,205845167.1926734,77852064111.3132,0.0005215627415123353,0.19725863154360135
2181.5,205264390.86261228,78057328502.17581,0.0005200911922938462,0.1977787227358952
2181.75,204685659.4403955,78262014161.61621,0.0005186248243859313,0.19829734756028114
2182.0,204108966.87489766,78466123128.4911,0.0005171636224564767,0.19881451118273763
2182.25,203534307.13060895,78669657435.62172,0.0005157075712129347,0.19933021875395057
2182.5,202961674.18752956,78872619109.80925,0.0005142566554020563,0.19984447540935263
2182.75,202391062.04106197,79075010171.85031,0.0005128108598096181,0.20035728626916224
2183.0,201822464.7019118,79276832636.55222,0.0005113701692601713,0.20086865643842242
2183.25,201255876.19597948,79478088512.7482,0.0005099345686167671,0.20137859100703917
2183.5,200691290.56426463,79678779803.31247,0.0005085040427807145,0.2018870950498199
2183.75,200128701.86276844,79878908505.17523,0.0005070785766913331,0.20239417362651121
2184.0,199568104.16238725,80078476609.33762,0.0005056581553256828,0.2028998317818369
2184.25,199009491.54882517,80277486100.88644,0.0005042427636983434,0.20340407454553525
2184.5,198452858.12249902,80475938959.00894,0.0005028323868611727,0.2039069069323964
2184.75,197898197.99844015,80673837157.00739,0.0005014270099030587,0.20440833394229946
2185.0,197345505.30620396,80871182662.31358,0.0005000266179496896,0.20490836056024914
2185.25,196794774.1897849,81067977436.50337,0.0004986311961633388,0.20540699175641247
2185.5,196245998.8075203,81264223435.3109,0.0004972407297426212,0.20590423248615508
2185.75,195699173.33200774,81459922608.6429,0.0004958552039222838,0.20640008769007737
2186.0,195154291.9500177,81655076900.59291,0.0004944746039729843,0.20689456229405034
2186.25,194611348.86240706,81849688249.45532,0.0004930989152010719,0.20738766120925142
2186.5,194070338.2840384,82043758587.73936,0.0004917281229483832,0.2078793893321998
2186.75,193531254.44369626,82237289842.18306,0.0004903622125920294,0.20836975154479181
2187.0,192994091.58400515,82430283933.76706,0.0004890011695441892,0.20885875271433602
2187.25,192458843.9613536,82622742777.72841,0.00048764497925191574,0.20934639769358793
2187.5,191925505.8458133,82814668283.57422,0.00048629362719693236,0.20983269132078486
2187.75,191394071.52106193,83006062355.09528,0.00048494709889543655,0.2103176384196803
2188.0,190864535.28430918,83196926890.37958,0.0004836053798979126,0.2108012437995782
2188.25,190336891.4462201,83387263781.82579,0.0004822684557889379,0.21128351225536715
2188.5,189811134.3308466,83577074916.15663,0.0004809363121870084,0.21176444856755416
2188.75,189287258.27554607,83766362174.43217,0.0004796089347443334,0.2122440575022985
2189.0,188765257.63092387,83955127432.0631,0.00047828630914668933,0.2127223438114452
2189.25,188245126.7607516,84143372558.82385,0.0004769684211132126,0.21319931223255842
2189.5,187726860.04190373,84331099418.86575,0.00047565525639623927,0.21367496748895465
2189.75,187210451.8642924,84518309870.73004,0.0004743468007811397,0.2141493142897358
2190.0,186695896.63079703,84705005767.36084,0.00047304304008614044,0.21462235732982193
2190.25,186183188.7572012,84891188956.11804,0.00047174396016216386,0.2150941012899841
2190.5,185672322.67213133,85076861278.79018,0.00047044954689267325,0.21556455083687678
2190.75,185163292.81698778,85262024571.60716,0.0004691597861934978,0.21603371062307028
2191.0,184656093.64589077,85446680665.25305,0.0004678746640126961,0.21650158528708296
2191.25,184150719.62561017,85630831384.87866,0.0004665941663303778,0.21696817945341335
2191.5,183647165.23551756,85814478550.11418,0.00046531827915858204,0.21743349773257192
2191.75,183145424.96751785,85997623975.0817,0.0004640469885411049,0.21789754472111303
2192.0,182645493.32599705,86180269468.4077,0.0004627802805533662,0.21836032500166638
2192.25,182147364.82776454,86362416833.23546,0.00046151814130226406,0.21882184314296865
2192.5,181651034.00199646,86544067867.23746,0.0004602605569260305,0.21928210369989468
2192.75,181156495.39018312,86725224362.62764,0.0004590075135940992,0.21974111121348877
2193.0,180663743.54607463,86905888106.17372,0.00045775899750696695,0.22019887021099574
2193.25,180172773.03562918,87086060879.20935,0.00045651499489606304,0.2206553852058918
2193.5,179683578.43696034,87265744457.64632,0.00045527549202361553,0.22111066069791543
2193.75,179196154.34028587,87444940611.9866,0.00045404047518252176,0.22156470117309796
2194.0,178710495.34788108,87623651107.33449,0.00045280993069622997,0.2220175111037942
2194.25,178226596.07402855,87801877703.40852,0.00045158384491861194,0.2224690949487128
2194.5,177744451.14496768,87979622154.5535,0.000450362204233835,0.22291945715294664
2194.75,177264055.19885314,88156886209.75235,0.0004491449950562575,0.2233686021480029
2195.0,176785402.88570347,88333671612.63805,0.00044793220383029743,0.22381653435183319
2195.25,176308488.86736086,88509980101.5054,0.0004467238170303313,0.22426325816886353
2195.5,175833307.8174418,88685813409.32285,0.0004455198211605691,0.2247087779900241
2195.75,175359854.42129794,88861173263.74414,0.00044432020275495465,0.22515309819277904
2196.0,174888123.37597153,89036061387.12012,0.0004431249483770531,0.2255962231411561
2196.25,174418109.39015493,89210479496.51027,0.00044193404461994815,0.22603815718577605
2196.5,173949807.1841463,89384429303.69441,0.00044074747810612995,0.22647890466388218
2196.75,173483211.4898151,89557912515.18423,0.00043956523548740746,0.2269184698993696
2197.0,173018317.05055663,89730930832.23479,0.0004383873034447935,0.22735685720281437
2197.25,172555118.62125787,89903485950.85605,0.0004372136686884179,0.2277940708715028
2197.5,172093610.96825686,90075579561.82431,0.00043604431795742484,0.22823011518946024
2197.75,171633788.869312,90247213350.69362,0.0004348792380198951,0.22866499442748014
2198.0,171175647.1135542,90418388997.80717,0.0004337184156727246,0.22909871284315286
2198.25,170719180.50146028,90589108178.30864,0.00043256183774155693,0.22953127468089443
2198.5,170264383.8448181,90759372562.15346,0.0004314094910806955,0.22996268417197513
2198.75,169811251.96668825,90929183814.12015,0.00043026136257300594,0.23039294553454814
2199.0,169359779.70137268,91098543593.82152,0.0004291174391298368,0.230822062973678
2199.25,168909961.8943827,91267453555.7159,0.0004279777076909385,0.23125004068136892
2199.5,168461793.4024063,91435915349.1183,0.0004268421552243807,0.2316768828365933
2199.75,168015269.09327388,91603930618.21158,0.00042571076872646485,0.23210259360531976
2200.0,167570383.84593597,91771501002.05751,0.00042458353522166866,0.23252717714054144
2200.25,167127132.55042264,91938628134.60793,0.00042346044176254247,0.23295063758230397
2200.5,166685510.10782212,92105313644.71574,0.00042234147542965546,0.23337297905773363
2200.75,166245511.4302473,92271559156.146,0.00042122662333151067,0.23379420568106515
2201.0,165807131.44081202,92437366287.5868,0.0004201158726044848,0.23421432155366964
2201.25,165370365.07359776,92602736652.6604,0.0004190092104127442,0.23463333076408238
2201.5,164935207.27363178,92767671859.93404,0.0004179066239481891,0.23505123738803058
2201.75,164501652.99685958,92932173512.9309,0.00041680810043038386,0.23546804548846095
2202.0,164069697.21011725,93096243210.141,0.0004157136271064871,0.23588375911556744
2202.25,163639334.89110896,93259882545.03212,0.00041462319125119455,0.23629838230681863
2202.5,163210561.02838054,93423093106.0605,0.00041353678016667225,0.2367119190869853
2202.75,162783370.6212953,93585876476.6818,0.000412454381182495,0.2371243734681678
2203.0,162357758.680013,93748234235.3618,0.0004113759816555933,0.2375357494498234
2203.25,161933720.22546384,93910167955.58727,0.00041030156897018733,0.23794605101879357
2203.5,161511250.2893271,94071679205.87659,0.00040923113053773305,0.2383552821493313
2203.75,161090343.91401204,94232769549.7906,0.00040816465379687344,0.23876344680312817
2204.0,160670996.15262988,94393440545.94324,0.00040710212621336783,0.23917054892934153
2204.25,160253202.0689812,94553693748.01222,0.00040604353528005983,0.2395765924646216
2204.5,159836956.7375287,94713530704.74976,0.0004049888685168083,0.2399815813331384
2204.75,159422255.24338198,94872952959.99313,0.0004039381134704487,0.24038551944660885
2205.0,159009092.68227336,95031962052.6754,0.0004028912577147322,0.24078841070432358
2205.25,158597464.16054434,95190559516.83594,0.00040184828885029097,0.24119025899317387
2205.5,158187364.79512453,95348746881.63106,0.00040080919450458493,0.24159106818767845
2205.75,157778789.71351004,95506525671.34457,0.000399773962331847,0.2419908421500103
2206.0,157371734.05375394,95663897405.39833,0.0003987425800130589,0.24238958473002334
2206.25,156966192.96444115,95820863598.36278,0.0003977150352558876,0.2427872997652792
2206.5,156562161.6046747,95977425759.96745,0.0003966913157946505,0.24318399108107386
2206.75,156159635.14406255,96133585395.11151,0.0003956714093902819,0.24357966249046414
2207.0,155758608.7626965,96289344003.8742,0.0003946553038302797,0.24397431779429443
2207.25,155359077.6511387,96444703081.52534,0.0003936429869286713,0.2443679607812231
2207.5,154961037.01040787,96599664118.53575,0.0003926344465259783,0.2447605952277491
2207.75,154564482.0519616,96754228600.5877,0.0003916296704891722,0.24515222489823826
2208.0,154169407.99768674,96908398008.58539,0.0003906286467116496,0.24554285354494992
2208.25,153775810.07987702,97062173818.66527,0.00038963136311317563,0.2459324849080631
2208.5,153383683.54123092,97215557502.2065,0.00038863780763987864,0.24632112271570297
2208.75,152993023.63482806,97368550525.84132,0.0003876479682641905,0.24670877068396715
2209.0,152603825.62412098,97521154351.46544,0.00038666183298482527,0.24709543251695198
2209.25,152216084.78292257,97673370436.24837,0.0003856793898267478,0.24748111190677874
2209.5,151829796.39539093,97825200232.64375,0.00038470062684113545,0.24786581253361986
2209.75,151444955.75602287,97976645188.39978,0.0003837255321053611,0.24824953806572522
2210.0,151061558.16963604,98127706746.56941,0.00038275409372294836,0.24863229215944818
2210.25,150679598.95136133,98278386345.52077,0.00038178629982355217,0.24901407845927173
2210.5,150299073.42663085,98428685418.9474,0.0003808221385629282,0.24939490059783467
2210.75,149919976.93116623,98578605395.87857,0.00037986159812290326,0.24977476219595757
2211.0,149542304.81097293,98728147700.68954,0.00037890466671136125,0.25015366686266893
2211.25,149166052.42231974,98877313753.11186,0.0003779513325621906,0.2505316181952311
2211.5,148791215.13174087,99026104968.2436,0.0003770015839352899,0.2509086197791664
2211.75,148417788.31601945,99174522756.55963,0.00037605540911652633,0.2512846751882829
2212.0,148045767.36217806,99322568523.92181,0.0003751127964177111,0.2516597879847006
2212.25,147675147.6674732,99470243671.5893,0.000374173734176586,0.2520339617188772
2212.5,147305924.63938206,99617549596.22868,0.00037323821075678943,0.252407199929634
2212.75,146938093.69559917,99764487689.92429,0.000372306214547848,0.2527795061441819
2213.0,146571650.26402265,99911059340.18831,0.0003713777339651422,0.253150883878147
2213.25,146206589.7827479,100057265929.97105,0.0003704527574498895,0.2535213366355969
2213.5,145842907.7000626,100203108837.67111,0.0003695312734691327,0.253890867909066
2213.75,145480599.47443518,100348589437.14555,0.0003686132705157098,0.2542594811795817
2214.0,145119660.57450888,100493709097.72006,0.00036769873710823953,0.2546271799166899
2214.25,144760086.47909403,100638469184.19916,0.00036678766179110145,0.25499396757848103
2214.5,144401872.6771615,100782871056.87631,0.00036588003313441997,0.25535984761161545
2214.75,144045014.66783586,100926916071.54414,0.00036497583973404583,0.2557248234513495
2215.0,143689507.96038803,101070605579.50453,0.00036407507021153884,0.256088898521561
2215.25,143335348.0742306,101213940927.57877,0.00036317771321415517,0.2564520762347752
2215.5,142982530.53890502,101356923458.11768,0.000362283757414815,0.25681435999219
2215.75,142631050.89408782,101499554509.01176,0.00036139319151211856,0.2571757531837021
2216.0,142280904.68957078,101641835413.70134,0.00036050600423029566,0.25753625918793244
2216.25,141932087.48526424,101783767501.1866,0.00035962218431921417,0.25789588137225167
2216.5,141584594.85118988,101925352096.0378,0.00035874172055436155,0.258254623092806
2216.75,141238422.36747104,102066590518.40527,0.00035786460173682075,0.2586124876945428
2217.0,140893565.62433264,102207484084.0296,0.0003569908166932694,0.2589694785112361
2217.25,140550020.2220925,102348034104.2517,0.0003561203542759584,0.25932559886551204
2217.5,140207781.77115723,102488241886.02286,0.0003552532033627011,0.25968085206887476
2217.75,139866845.89201766,102628108731.91487,0.0003543893528568618,0.2600352414217316
2218.0,139527208.215244,102767635940.13011,0.00035352879168734386,0.26038877021341894
2218.25,139188864.38147965,102906824804.5116,0.00035267150880857333,0.2607414417222275
2218.5,138851810.04143876,103045676614.55304,0.00035181749320049345,0.26109325921542803
2218.75,138516040.85590094,103184192655.40894,0.00035096673386855075,0.26144422594929656
2219.0,138181552.49570537,103322374207.90465,0.00035011921984368045,0.26179434516914024
2219.25,137848340.64174858,103460222548.5464,0.0003492749401823006,0.2621436201093225
2219.5,137516400.98497975,103597738949.53139,0.0003484338839663003,0.26249205399328884
2219.75,137185729.22639528,103734924678.75778,0.00034759604030302604,0.2628396500335919
2220.0,136856321.07703778,103871780999.83482,0.0003467613983252788,0.2631864114319172
2220.25,136528172.25798747,104008309172.0928,0.0003459299471912926,0.26353234137910847
2220.5,136201278.50036392,104144510450.59317,0.0003451016760847389,0.26387744305519323
2220.75,135875635.54531777,104280386086.13849,0.0003442765742147054,0.26422171962940794
2221.0,135551239.14402878,104415937325.28252,0.000343454630815691,0.26456517426022363
2221.25,135228085.05770242,104551165410.34023,0.00034263583514759777,0.26490781009537123
