t,H,L,aH,aL
258.0,2.0634329899313064,5.216368079683663,2.1164369484257928,5.2782762798100205
259.0,2.063220517147024,5.217613619557429,2.1161483057935113,5.279694194758823
260.0,2.0630089910463805,5.218856995528018,2.11586101972405,5.281109115367199
261.0,2.0627984065207965,5.220098217759789,2.1155750817757,5.282521058162726
262.0,2.062588758499666,5.221337296344954,2.115290483581048,5.2839300395344075
263.0,2.062380041949987,5.222574241304256,2.11500721684611,5.285336075734235
264.0,2.0621722518759933,5.223809062587643,2.1147252733494732,5.286739182878718
265.0,2.0619653833187903,5.225041770074932,2.1144446449414556,5.288139376950403
266.0,2.061759431355998,5.226272373576468,2.114165323543277,5.289536673799363
267.0,2.061554391101395,5.227500882833775,2.1138873011462334,5.290931089144666
268.0,2.061350257704569,5.228727307520194,2.1136105698108985,5.29232263857584
269.0,2.061147026350571,5.2299516572415214,2.113335121666322,5.293711337554285
270.0,2.060944692259574,5.231173941536634,2.11306094890925,5.295097201414703
271.0,2.060743250686534,5.232394169878109,2.11278804380335,5.296480245366473
272.0,2.0605426969208587,5.233612351672841,2.11251639867845,5.297860484495038
273.0,2.060343026286073,5.23482849626264,2.112246005929789,5.299237933763246
274.0,2.060144234139499,5.236042612924837,2.111976858017273,5.300612608012697
275.0,2.0599463158719318,5.237254710872873,2.1117089474647504,5.301984521965048
276.0,2.0597492669073185,5.2384647992568825,2.1114422668592887,5.303353690223323
277.0,2.0595530827024504,5.239672887164275,2.1111768088504674,5.304720127273184
278.0,2.059357758746646,5.240878983620305,2.1109125661496764,5.3060838474842
279.0,2.0591632905614463,5.242083097588637,2.1106495315294294,5.307444865111094
280.0,2.058969673700313,5.243285237971905,2.110387697822681,5.308803194294972
281.0,2.0587769037483272,5.244485413612264,2.1101270579221585,5.310158849064533
282.0,2.0585849763218924,5.245683633291938,2.1098676047796983,5.31151184333727
283.0,2.0583938870684437,5.246879905733758,2.1096093314055957,5.312862190920646
284.0,2.0582036316661547,5.2480742396016975,2.1093522308679615,5.314209905513271
285.0,2.058014205823657,5.2492666435013975,2.1090962962920865,5.315555000706034
286.0,2.057825605279751,5.250457125980693,2.108841520859817,5.3168974899832495
287.0,2.057637825803132,5.251645695530127,2.108587897808936,5.318237386723774
288.0,2.0574508631921096,5.252832360583457,2.1083354204325593,5.319574704202109
289.0,2.0572647132743374,5.254017129518168,2.108084082078528,5.320909455589494
290.0,2.057079371906541,5.255200010655964,2.107833876148821,5.3222416539549755
291.0,2.056894834974252,5.256381012263264,2.10758479609897,5.323571312266479
292.0,2.0567110983915446,5.257560142551695,2.1073368354374837,5.324898443391848
293.0,2.056528158100774,5.258737409678564,2.107089987725276,5.326223060099882
294.0,2.0563460100723177,5.259912821747347,2.1068442465751076,5.3275451750613545
295.0,2.0561646503043223,5.261086386808154,2.106599605651034,5.328864800850022
296.0,2.05598407482245,5.262258112858196,2.106356058667855,5.330181949943624
297.0,2.05580427967963,5.263428007842251,2.106113599390578,5.331496634724849
298.0,2.0556252609558108,5.264596079653117,2.1058722216338883,5.332808867482323
299.0,2.055447014757719,5.265762336132067,2.1056319192616213,5.334118660411551
300.0,2.055269537218616,5.266926785069292,2.1053926861862458,5.335426025615869
301.0,2.05509282449806,5.268089434204347,2.1051545163683523,5.336730975107376
302.0,2.054916872781672,5.2692502912265855,2.10491740381615,5.338033520807847
303.0,2.0547416782809007,5.270409363775593,2.1046813425849686,5.339333674549654
304.0,2.054567237232793,5.271566659441615,2.1044463267767677,5.3406314480766515
305.0,2.054393545899767,5.272722185765981,2.1042123505396484,5.341926853045072
306.0,2.0542206005693853,5.273875950241522,2.103979408067382,5.3432199010243915
307.0,2.0540483975541326,5.275027960312985,2.1037474935989295,5.344510603498203
308.0,2.053876933191196,5.276178223377444,2.1035166014179802,5.345798971865063
309.0,2.053706203842245,5.277326746784705,2.1032867258524908,5.347085017439338
310.0,2.0535362058932187,5.278473537837703,2.103057861274231,5.348368751452027
311.0,2.0533669357541107,5.279618603792908,2.102830002098334,5.349650185051599
312.0,2.0531983898587587,5.280761951860709,2.1026031427828547,5.3509293293047895
313.0,2.053030564664636,5.281903589205807,2.1023772778283307,5.352206195197414
314.0,2.0528634566526445,5.2830435229475965,2.1021524017773543,5.353480793635145
315.0,2.052697062326912,5.284181760160551,2.1019285092141446,5.3547531354443105
316.0,2.052531378214588,5.285318307874594,2.1017055947641237,5.356023231372653
317.0,2.0523664008656475,5.286453173075474,2.1014836530935064,5.357291092090098
318.0,2.052202126852689,5.287586362705133,2.1012626789088875,5.358556728189508
319.0,2.0520385527707434,5.288717883662071,2.1010426669568374,5.359820150187426
320.0,2.0518756752370773,5.289847742801705,2.1008236120234995,5.361081368524807
321.0,2.051713490891004,5.290975946936732,2.1006055089341986,5.36234039356775
322.0,2.051551996393693,5.292102502837475,2.100388352553052,5.3635972356082116
323.0,2.051391188427984,5.293227417232236,2.1001721377825766,5.364851904864717
324.0,2.0512310636981987,5.294350696807646,2.09995685956332,5.366104411483061
325.0,2.0510716189299623,5.295472348209001,2.099742512873473,5.367354765536996
326.0,2.050912850870018,5.296592378040606,2.0995290927285075,5.368602977028923
327.0,2.0507547562860498,5.297710792866107,2.0993165941808067,5.369849055890557
328.0,2.0505973319665047,5.298827599208828,2.0991050123192996,5.371093011983605
329.0,2.050440574720416,5.299942803552092,2.0988943422691095,5.372334855100421
330.0,2.0502844813772314,5.301056412339557,2.0986845791911968,5.373574594964653
331.0,2.050129048786639,5.302168431975529,2.0984757182820117,5.374812241231897
332.0,2.0499742738183984,5.303278868825286,2.098267754773148,5.376047803490326
333.0,2.0498201533621723,5.304387729215391,2.098060683931005,5.377281291261323
334.0,2.0496666843273594,5.305495019434003,2.0978545010564478,5.378512714000099
335.0,2.04951386364293,5.306600745731195,2.097649201484477,5.379742081096311
336.0,2.0493616882572625,5.307704914319246,2.097444780583902,5.380969401874671
337.0,2.049210155137981,5.308807531372959,2.0972412337570114,5.382194685595536
338.0,2.0490592612717986,5.309908603029949,2.097038556439259,5.383417941455516
339.0,2.0489090036643542,5.311008135390948,2.0968367440989404,5.384639178588048
340.0,2.048759379340061,5.312106134520094,2.096635792236887,5.385858406063982
341.0,2.048610385341949,5.313202606445225,2.0964356963861492,5.387075632892151
342.0,2.048462018731512,5.314297557158168,2.0962364521117,5.388290868019942
