t,H,L,aH,aL
202.0,2.065456453450695,4.819131558732686,2.1076686667747917,4.91679107645198
203.0,2.0651551171807414,4.820498582646116,2.1073416120973123,4.91821541974871
204.0,2.0648552194363208,4.821862654766969,2.107016154994735,4.9196365145557355
205.0,2.064556751130944,4.823223791678428,2.106692284717019,4.921054380339389
206.0,2.0642597032588923,4.824582009823303,2.106369990618538,4.92246903638655
207.0,2.063964066894272,4.825937325505612,2.1060492621567137,4.923880501806899
208.0,2.0636698331900782,4.827289754892145,2.105730088890673,4.9252887955351365
209.0,2.063376993377279,4.8286393140140005,2.1054124604799282,4.9266939363331534
210.0,2.0630855387639064,4.829986018768104,2.1050963666830738,4.928095942792186
211.0,2.0627954607341654,4.831329884918703,2.1047817973565137,4.929494833334925
212.0,2.062506750747552,4.832670928098842,2.1044687424532027,4.930890626217584
213.0,2.0622194003379875,4.834009163811816,2.1041571920214066,4.9322833395319625
214.0,2.061933401112961,4.835344607432608,2.1038471362034907,4.933672991207443
215.0,2.0616487447526883,4.836677274209302,2.10353856523472,4.935059599012976
216.0,2.061365423009281,4.838007179264477,2.10323146944208,4.936443180559043
217.0,2.0610834277059253,4.839334337596584,2.102925839243123,4.93782375329956
218.0,2.0608027507360767,4.840658764081302,2.102621665144823,4.939201334533782
219.0,2.060523384062662,4.841980473472878,2.1023189377424556,4.940575941408153
220.0,2.060245319717295,4.843299480405448,2.102017647718495,4.941947590918154
221.0,2.0599685497995037,4.844615799394334,2.101717785841525,4.943316299910093
222.0,2.059693066475963,4.845929444837336,2.1014193429651717,4.944682085082896
223.0,2.0594188619797493,4.847240431015994,2.1011223100270464,4.946044962989847
224.0,2.0591459286095906,4.84854877209684,2.1008266780477145,4.947404950040321
225.0,2.05887425872914,4.849854482132631,2.1005324381296733,4.948762062501478
226.0,2.058603844766252,4.851157575063567,2.1002395814563464,4.950116316499935
227.0,2.058334679212272,4.85245806471849,2.099948099291095,4.951467728023415
228.0,2.058066754621332,4.853755964816068,2.0996579829762463,4.952816312922376
229.0,2.0578000636096605,4.855051288965965,2.099369223932135,4.954162086911595
230.0,2.0575345988549008,4.856344050669997,2.0990818136561553,4.955505065571762
231.0,2.057270353095434,4.857634263323264,2.0987957437218383,4.956845264351017
232.0,2.057007319129718,4.858921940215276,2.0985110057779313,4.958182698566489
233.0,2.0567454898156288,4.860207094531064,2.0982275915474973,4.959517383405794
234.0,2.056484858069819,4.861489739352268,2.0979454928270305,4.960849333928532
235.0,2.056225416867075,4.862769887658223,2.0976647014855785,4.962178565067734
236.0,2.0559671592396915,4.864047552327016,2.0973852094638836,4.963505091631316
237.0,2.0557100782768494,4.865322746136547,2.097107008773532,4.964828928303499
238.0,2.055454167124003,4.8665954817655575,2.096830091496121,4.966150089646202
239.0,2.0551994189822778,4.867865771794662,2.0965544497824355,4.967468590100429
240.0,2.054945827107872,4.869133628707355,2.096280075851633,4.968784443987624
241.0,2.0546933848114706,4.87039906489101,2.0960069619904518,4.970097665511019
242.0,2.0544420854576635,4.871662092637865,2.0957351005524165,4.971408268756948
243.0,2.0541919224643737,4.872922724145996,2.0954644839570706,4.972716267696155
244.0,2.053942889302291,4.874180971520275,2.0951951046892026,4.974021676185079
245.0,2.0536949794943165,4.875436846773319,2.094926955298102,4.975324507967113
246.0,2.0534481866150096,4.876690361826427,2.094660028396812,4.976624776673865
247.0,2.053202504290047,4.877941528510502,2.0943943166613996,4.977922495826375
248.0,2.052957926195685,4.879190358566964,2.0941298128302352,4.979217678836342
249.0,2.0527144460582325,4.880436863648652,2.0938665097032834,4.980510339007309
250.0,2.052472057653526,4.881681055320711,2.0936044001413983,4.981800489535853
251.0,2.0522307548064163,4.882922945061473,2.0933434770656416,4.983088143512742
252.0,2.0519905313902598,4.884162544263322,2.093083733456593,4.9843733139240864
253.0,2.051751381326413,4.885399864233552,2.0928251623536873,4.985656013652468
254.0,2.0515132985837434,4.886634916195211,2.0925677568545504,4.986936255478065
255.0,2.051276277178132,4.887867711287939,2.092311510114347,4.9882140520797345
256.0,2.051040311171996,4.889098260568789,2.0920564153451386,4.98948941603612
257.0,2.050805394673809,4.890326575013048,2.091802465815252,4.990762359826709
258.0,2.0505715218376324,4.891552665515032,2.0915496548486545,4.992032895832897
259.0,2.050338686862647,4.892776542888891,2.0912979758243333,4.993301036339021
260.0,2.0501068839926977,4.893998217869386,2.0910474221756963,4.994566793533399
261.0,2.049876107515838,4.895217701112671,2.090797987389967,4.995830179509333
262.0,2.049646351763882,4.896435003197052,2.0905496650075976,4.9970912062661235
263.0,2.049417611111965,4.897650134623749,2.0903024486216863,4.998349885710044
264.0,2.049189879978106,4.898863105817641,2.0900563318774013,4.999606229655322
265.0,2.048963152822774,4.900073927128006,2.0898113084714147,5.000860249825098
266.0,2.0487374241484666,4.901282608829248,2.0895673721513486,5.002111957852378
267.0,2.048512688499288,4.9024891611216175,2.089324516715217,5.003361365280965
268.0,2.048288940460534,4.903693594131927,2.0890827360108877,5.004608483566384
269.0,2.048066174658281,4.904895917914252,2.0888420239355447,5.0058533240768
270.0,2.0478443857589843,4.906096142450624,2.088602374435159,5.007095898093902
271.0,2.0476235684690747,4.907294277651719,2.088363781503967,5.00833621681381
272.0,2.047403717534566,4.908490333357538,2.088126239183957,5.009574291347937
273.0,2.047184827740664,4.909684319338074,2.08788974156436,5.010810132723862
274.0,2.046966893911381,4.910876245293976,2.0876542827811493,5.012043751886181
275.0,2.0467499109091563,4.9120661208572045,2.087419857016548,5.013275159697348
276.0,2.0465338736344787,4.913253955591675,2.087186458498539,5.01450436693851
277.0,2.046318777025516,4.914439758993901,2.0869540815003846,5.015731384310329
278.0,2.0461046160577494,4.915623540493625,2.086722720340153,5.016956222433786
279.0,2.0458913857436083,4.916805309454439,2.086492369380248,5.018178891850991
280.0,2.045679081132114,4.917985075174408,2.0862630230269468,5.0193994030259645
281.0,2.0454676973085264,4.919162846886674,2.0860346757299455,5.020617766345422
282.0,2.045257229393992,4.920338633760062,2.0858073219819078,5.021833992119547
283.0,2.045047672545202,4.921512444899675,2.0855809563180197,5.023048090582743
284.0,2.0448390219540484,4.922684289347483,2.085355573315552,5.0242600718943935
285.0,2.044631272847288,4.923854176082903,2.0851311675934268,5.025469946139596
286.0,2.0444244204862096,4.925022114023378,2.0849077338117903,5.0266777233299
287.0,2.044218460166304,4.926188112024941,2.084685266671592,5.0278834134040284
288.0,2.0440133872169386,4.927352178882783,2.084463760914166,5.029087026228587
289.0,2.043809197001037,4.928514323331804,2.0842432113208216,5.030288571598779
290.0,2.0436058849147614,4.929674554047164,2.0840236127124387,5.0314880592390905
291.0,2.0434034463871966,4.930832879644826,2.083804959949065,5.03268549880399
292.0,2.043201876880042,4.931989308682093,2.0835872479295205,5.033880899878595
293.0,2.043001171887305,4.93314384965814,2.0833704715910093,5.035074271979353
294.0,2.0428013269349967,4.934296511014535,2.0831546259087297,5.036265624554703
295.0,2.042602337580832,4.935447301135765,2.0829397058955013,5.037454966985724
296.0,2.0424041994139364,4.936596228349741,2.08272570660138,5.038642308586786
297.0,2.0422069080545504,4.937743300928309,2.082512623113294,5.039827658606194
298.0,2.042010459153742,4.938888527087754,2.082300450554672,5.041011026226807
299.0,2.04181484839312,4.940031914989293,2.082089184085086,5.0421924205666695
300.0,2.041620071484552,4.941173472739564,2.081878818899892,5.043371850679631
301.0,2.041426124169885,4.942313208391116,2.0816693502298746,5.044549325555944
302.0,2.0412330022206686,4.9434511299428845,2.0814607733409027,5.0457248541228745
303.0,2.041040701437884,4.944587245340666,2.081253083533582,5.046898445245289
304.0,2.040849217651672,4.945721562477591,2.0810462761429167,5.048070107726247
305.0,2.0406585467210663,4.946854089194581,2.080840346537973,5.049239850307578
306.0,2.040468684533732,4.947984833280814,2.080635290121548,5.050407681670456
307.0,2.0402796270057024,4.949113802474175,2.0804311023298423,5.051573610435964
308.0,2.0400913700811225,4.950241004461704,2.0802277786321333,5.052737645165656
309.0,2.039903909731993,4.9513664468800425,2.0800253145304604,5.053899794362106
310.0,2.0397172419579217,4.95249013731587,2.0798237055593045,5.05506006646946
311.0,2.039531362785868,4.953612083306338,2.079622947285281,5.056218469873972
312.0,2.0393462682699037,4.9547322923395045,2.0794230353068275,5.0573750129045365
313.0,2.0391619544909627,4.955850771854751,2.079223965253899,5.058529703833221
314.0,2.0389784175566064,4.956967529243208,2.0790257327876707,5.059682550875786
315.0,2.03879565360078,4.958082571848171,2.0788283336002378,5.060833562192196
316.0,2.0386136587835813,4.959195906965507,2.0786317634143234,5.061982745887133
317.0,2.0384324292910234,4.9603075418440685,2.0784360179829875,5.063130110010499
318.0,2.038251961334809,4.961417483686088,2.078241093089339,5.064275662557915
319.0,2.0380722511520983,4.962525739647581,2.078046984546257,5.0654194114712086
320.0,2.037893295005287,4.96363231683874,2.0778536881961047,5.066561364638905
321.0,2.037715089181781,4.964737222324321,2.077661199910456,5.067701529896707
322.0,2.037537629993778,4.965840463124034,2.077469515589825,5.0688399150279695
323.0,2.037360913778047,4.966942046212919,2.077278631163387,5.0699765277641635
324.0,2.037184936895716,4.968041978521726,2.0770885425887236,5.071111375785355
325.0,2.037009695732056,4.9691402669372895,2.076899245851548,5.072244466720651
326.0,2.036835186696269,4.970236918302896,2.0767107369654503,5.073375808148657
327.0,2.0366614062212864,4.97133193941865,2.076523011971636,5.074505407597929
328.0,2.0364883507635527,4.972425337041836,2.0763360669386772,5.075633272547416
329.0,2.036316016802828,4.973517117887276,2.0761498979622517,5.076759410426896
330.0,2.036144400841984,4.974607288627687,2.0759645011649033,5.077883828617416
331.0,2.035973499406804,4.975695855894025,2.0757798726957892,5.079006534451716
332.0,2.035803309045787,4.976782826275838,2.0755960087304417,5.080127535214656
333.0,2.03563382632995,4.977868206321606,2.0754129054705226,5.08124683814363
334.0,2.035465047852634,4.978952002539082,2.0752305591435887,5.082364450428995
335.0,2.035296970229316,4.980034221395627,2.075048966002858,5.083480379214462
336.0,2.035129590097417,4.981114869318544,2.0748681223269734,5.084594631597521
337.0,2.034962904116115,4.982193952695407,2.074688024419778,5.08570721462983
338.0,2.03479690896616,4.983271477874385,2.0745086686100835,5.086818135317615
339.0,2.0346316013496906,4.9843474511645685,2.0743300512514486,5.087927400622062
340.0,2.034466977990053,4.985421878836285,2.074152168721956,5.089035017459715
341.0,2.034303035631621,4.9864947671214175,2.073975017423993,5.0901409927028425
342.0,2.034139771039618,4.987566122213715,2.0737985937840335,5.091245333179832
343.0,2.033977180999942,4.988635950269104,2.0736228942524266,5.09234804567556
344.0,2.0338152623189902,4.989704257405994,2.0734479153031815,5.093449136931765
345.0,2.03365401182349,4.9907710497055815,2.073273653433758,5.094548613647415
346.0,2.033493426360325,4.99183633321215,2.073100105164862,5.095646482479071
347.0,2.033333502796368,4.992900113933366,2.0729272670402343,5.096742750041251
348.0,2.0331742380183155,4.993962397840577,2.072755135626454,5.097837422906777
349.0,2.0330156289325205,4.995023190869097,2.072583707512736,5.098930507607137
350.0,2.0328576724648304,4.996082498918501,2.0724129793107284,5.1000220106328245
351.0,2.032700365560425,4.997140327852904,2.072242947654325,5.101111938433694
352.0,2.0325437051836563,4.998196683501251,2.0720736091994607,5.102200297419293
353.0,2.03238768831789,4.999251571657592,2.0719049606239275,5.103287093959203
354.0,2.03223231196535,5.000304998081357,2.0717369986271814,5.104372334383374
355.0,2.032077573146961,5.001356968497637,2.071569719930157,5.105456024982454
