t,H,L,1H,1L,2H,2L,3H,3L,4H,4L,5H,5L,6H,6L,7H,7L,8H,8L,9H,9L,10H,10L,aH,aL
11.25,2.180004204042665,4.439948729464223,2.2988541110348524,4.58667367408948,2.301367856984804,4.593889719545511,2.2888563776693895,4.585129007831506,2.3024588262085053,4.597741418020005,2.3150335985746895,4.597436660787716,2.2990557775064477,4.571904407091547,2.3273613618210427,4.586570027126775,2.290357511938645,4.604626586960805,2.313473712329005,4.595134643308841,2.3152769657594585,4.590105080619261,2.305209609982684,4.590921122538145
11.5,2.180004163973632,4.439947641532144,2.29894014667908,4.586443385824532,2.3014571770764514,4.593650963445191,2.288956323648418,4.584870318166519,2.3025502980306567,4.5974973124335285,2.3151046298303863,4.597234557460354,2.299126628744949,4.571708713675834,2.3274001752218068,4.586435633226134,2.2904742098292936,4.604328373829386,2.313544920978336,4.594932727647623,2.3153400070702417,4.589920981920772,2.305289451710962,4.590702296762987
11.75,2.180004118255493,4.439946555513677,2.2990258101512713,4.586213904608826,2.301546111339418,4.593413045959268,2.289055858049958,4.584612530341578,2.302641375547471,4.59725406518489,2.3151753296949127,4.597033164920879,2.2991971617260964,4.5715137026268335,2.3274387708994246,4.586301694896921,2.2905904388000864,4.604031200565937,2.313615798823173,4.594731521593607,2.315402746405032,4.5897375270938126,2.3053689401436843,4.590484235779256
12.0,2.1800040668977667,4.439945471389079,2.2991111026757167,4.58598522757303,2.3016346610384377,4.593175964110272,2.289154982168151,4.584355641253214,2.3027320600474552,4.597011673231419,2.3152456993187003,4.596832480535585,2.299267377531438,4.571319371464889,2.327477149671251,4.586168210346118,2.2907062002732093,4.603735063667334,2.3136863470090794,4.5945310225231495,2.3154651848295345,4.589554713725018,2.305448076456297,4.590266936843003
12.25,2.1800040099099443,4.439944389138671,2.2991960254738015,4.5857573518562145,2.301722827435303,4.59293971492938,2.2892536972944506,4.58409964780645,2.302822352816166,4.596770133539229,2.3153157398490656,4.596632501679093,2.2993372772396605,4.571125717718018,2.3275153123519274,4.586035177787126,2.290821495668323,4.603439959639462,2.3137565666785265,4.594331227820885,2.315527323406415,4.589372539408875,2.305526861821364,4.590050397218474
12.5,2.180003947301486,4.439943308742839,2.299280579764004,4.585530274605842,2.3018106117888655,4.592704295456406,2.2893520047176166,4.583844546914796,2.3029122551362047,4.596529443083201,2.3153854524302107,4.596433225734343,2.2994068619265895,4.570932738921897,2.3275532597533894,4.585902595439748,2.290936326402556,4.6031458849972084,2.3138264589708952,4.594132134879707,2.315589163195305,4.5891910017477,2.305605297408564,4.589834614178085
12.75,2.180003879081822,4.439942230182031,2.299364766761893,4.585303992977753,2.3018980153550306,4.592469702739788,2.289449905723711,4.583590335500234,2.3030017682872166,4.596289598846976,2.3154548382032236,4.596234650092571,2.2994761326651916,4.570740432619851,2.3275909926848706,4.58577046153017,2.2910506938904946,4.602852836264462,2.313896025022478,4.593933741100751,2.315650705252805,4.58901009835163,2.3056833843846913,4.589619585002419
13.0,2.180003805260355,4.43994115343676,2.2994485876801267,4.585078504136153,2.3019850393867576,4.592235933836573,2.289547401596094,4.583337010493212,2.3030908935458867,4.596050597822944,2.315523898306082,4.596036772153295,2.2995450905255743,4.570548796362835,2.32762851195291,4.585638774290942,2.2911645995441763,4.602560809974103,2.31396526596648,4.593736043893386,2.315711950632485,4.588829826838599,2.305761123913657,4.589405306980204
13.25,2.180003725846457,4.439940078487603,2.299532043728453,4.584853805253599,2.3020716851340564,4.592002985812413,2.2896444936154188,4.583084568832636,2.303179632185939,4.5958124370122295,2.315592633873654,4.5958395893243,2.299613736574989,4.5703578277094214,2.3276658183613574,4.585507531960961,2.29127804477308,4.602269802668004,2.3140341829330198,4.593539040675187,2.315772900384891,4.588650184834324,2.3058385171564857,4.589191777408308
13.5,2.1800036408494705,4.439939005315198,2.2996151361137054,4.584629893510992,2.3021579538439862,4.591770855741544,2.2897411830596277,4.582833007465859,2.3032679854781315,4.595575113424681,2.315661046037699,4.595643099021624,2.2996820718778315,4.570167524225786,2.3277029127113793,4.585376732785453,2.291391030984119,4.601979810897015,2.3141027770491323,4.593342728871929,2.315833555557544,4.588471169972289,2.3059155652713157,4.588978993591717
13.75,2.18000355027871,4.439937933900247,2.2996978660398035,4.58440676609756,2.302243846760653,4.591539540706778,2.2898374712039478,4.582582323348675,2.303355954690257,4.59533862407886,2.31572913592687,4.5954472986695345,2.2997500974956435,4.5699778834856915,2.327739795801465,4.585246375015953,2.2915035595816313,4.601690831220969,2.3141710494387695,4.593147105917566,2.3158939171949466,4.588292779893726,2.305992269413399,4.588766952843532
14.0,2.18000345414346,4.4399368642235135,2.299780234707751,4.584184420210847,2.3023293651252077,4.591309037799491,2.289933359320887,4.582332513445308,2.303443541087137,4.595102966002025,2.315796904666716,4.595252185700519,2.299817814487114,4.569788903070475,2.327776468427432,4.58511645691029,2.2916156319673746,4.601402860208666,2.314239001222803,4.592952169254217,2.3159539863385836,4.588115012247597,2.3060686307351004,4.588555652484944
14.25,2.1800033524529767,4.439935796265827,2.299862243315635,4.5839628530567,2.302414510175845,4.591079344119612,2.2900288486802296,4.582083574728401,2.303530745930623,4.594868136230125,2.315864353379683,4.595057757555267,2.2998852239080816,4.569600580569032,2.3278129313824327,4.584986976732566,2.291727249540515,4.601115894437875,2.3143066335190245,4.592757916332148,2.316013764026926,4.5879378646905815,2.3061446503858996,4.58834508984523
14.5,2.1800032452164877,4.439934730008075,2.299943893058624,4.583742061849256,2.3024992831478,4.5908504567756045,2.290123940549033,4.581835504179009,2.3036175704795916,4.594634131807784,2.3159314831851168,4.594864011682652,2.2999523268115354,4.5694129135778025,2.3278491854569605,4.584857932753137,2.2918384136976226,4.6008299304953235,2.3143739474421503,4.592564344609756,2.3160732512954354,4.587761334887055,2.3062203295123864,4.588135262261738
14.75,2.1800031324431903,4.4399336654312105,2.300025185128968,4.583522043810933,2.3025836852733494,4.590622372884463,2.290218636191623,4.581588298786589,2.3037040159899442,4.59440094978829,2.3159982951992633,4.594670945539714,2.300019124247617,4.569225899700756,2.327885231438855,4.5847293232486,2.2919491258326614,4.6005449649766925,2.3144409441038194,4.5923714515535545,2.3161324491765645,4.587585420509075,2.306295669258266,4.587926167079867
15.0,2.180003014142255,4.4399326025162456,2.300106120715998,4.58330279617241,2.3026677177818073,4.5903950895716905,2.290312936869591,4.581341955548992,2.303790083714605,4.594168587233582,2.316064790535273,4.594478556591648,2.300085617263622,4.569039536549376,2.327921070113308,4.584601146501768,2.2920593873369826,4.600260994486612,2.3145076246125993,4.592179234638156,2.316191358699763,4.5874101192363606,2.3063706707643554,4.587717801653058
15.25,2.1800028903228226,4.439931541244256,2.3001867010061234,4.583084316172621,2.3027513818995247,4.590168603971295,2.2904068438417893,4.58109647147245,2.303875774903517,4.593937041214235,2.3161309703032016,4.594286842311783,2.300151806904003,4.568853821742646,2.3279567022628704,4.584473400801659,2.292169199599318,4.599978015638651,2.314573990073985,4.5919876913462545,2.3162499808914796,4.587235428756278,2.3064453351685814,4.587510163342787
15.5,2.180002760994006,4.439930481596379,2.300266927182832,4.582866601058736,2.3028346788498886,4.58994291322577,2.2905003583643286,4.580851843571569,2.3039610908036434,4.593706308809455,2.316196835610011,4.594095800181568,2.300217694210368,4.568668752907038,2.327992128667458,4.584346084443474,2.2922785640057715,4.599696025055318,2.314640041590403,4.591796819168613,2.3163083167751655,4.587061346763823,2.306519663605987,4.587303249518537
15.75,2.1800026261648893,4.439929423553812,2.30034680042669,4.582649648086154,2.3029176098533197,4.589718014486087,2.2905934816905735,4.580608068869318,2.3040460326589627,4.59347638710706,2.3162623875595747,4.593905427690554,2.3002832802214868,4.568484327676489,2.328027350104357,4.584219195728576,2.292387481939813,4.5994150193680445,2.3147057802612125,4.591606615604043,2.3163663673712778,4.586887870961603,2.306593657208727,4.587097057557793
16.0,2.180002485844528,4.439928367097814,2.3004263219153405,4.582433454518485,2.303000176127272,4.589493904911679,2.2906862150711396,4.580365144397019,2.3041306017104692,4.593247273203468,2.3163276272526767,4.593715722336377,2.3003485659732905,4.568300543692396,2.32806236734823,4.5840927329644785,2.2924959547822708,4.599134995217188,2.3147712071827087,4.591417078159389,2.3164241336972835,4.58671499905982,2.3066673171060676,4.58689158484603
16.25,2.1800023400419506,4.439927312209705,2.300505492823503,4.58221801762754,2.3030823788862307,4.589270581670427,2.2907785597538894,4.580123067194339,2.3042147991961706,4.593018964203686,2.316392555787016,4.593526681624742,2.300413552498873,4.568117398603594,2.328097181171123,4.5839666944648245,2.292603983911324,4.598855949252019,2.3148363234481226,4.591228204349515,2.316481616767662,4.586542728776255,2.3067406444243916,4.586686828776695
16.5,2.180002188766156,4.439926258870867,2.300584314322974,4.582003334693318,2.303164219341712,4.589048041938653,2.2908705169839307,4.579881834309279,2.3042986263510863,4.592791457221297,2.3164571742572084,4.593338303069408,2.300478240828495,4.5679348900663435,2.3281317923424703,4.583841078549367,2.2927115707024974,4.598577878130716,2.3149011301476268,4.591039991697284,2.316538817593909,4.586371057836247,2.306813640287191,4.5864827867511915
16.75,2.180002032026116,4.43992520706274,2.300662787582624,4.581789403003988,2.3032456987022623,4.588826282901097,2.2909620880036115,4.57964144279816,2.3043820844072465,4.592564749378449,2.3165214837547885,4.593150584192167,2.300542631989583,4.5677530157443185,2.328166201629101,4.5837158835439515,2.292818716528653,4.598300778520362,2.314965628368334,4.590852437733543,2.316595737184541,4.586199983972679,2.3068863058150746,4.586279456178872
17.0,2.180001869830774,4.439924156766827,2.3007409137684003,4.581576219855881,2.303326818173456,4.588605301750915,2.2910532740525182,4.579401889725622,2.3044651745936906,4.592338837805838,2.316585485368212,4.592963522522833,2.300606727006735,4.567571773308585,2.3282004097952456,4.583591107780501,2.292925422759984,4.598024647096931,2.3150298191943035,4.590665539997108,2.3166523765450973,4.5860295049259605,2.306958642125764,4.5860768344770175
17.25,2.180001702189046,4.439923107964689,2.300818694043324,4.581363782553475,2.3034075789578954,4.588385095689657,2.291144076367472,4.579163172164603,2.3045478981364655,4.592113719642696,2.3166491801828597,4.59277711559922,2.30067052690172,4.567391160437593,2.328234417602542,4.583466749596996,2.293031690764008,4.597749480545286,2.3150937037065398,4.590479296034745,2.316708736678145,4.58585961844401,2.307030650334097,4.585874919070828
17.5,2.18000152910982,4.439922060637949,2.3008961295674926,4.58115208840938,2.30348798225521,4.588165661927258,2.291234496182526,4.578925287196336,2.3046302562586254,4.591889392036781,2.316712569281038,4.592591360967128,2.300734032693481,4.567211174817155,2.328268225810041,4.583342807337455,2.293137521905561,4.597475275559169,2.3151572829829976,4.590293703401155,2.3167648185832816,4.585690322282235,2.3071023315520254,4.585673707393406
17.75,2.180001350601956,4.439921014768288,2.3009732214980763,4.580941134744326,2.3035680292620553,4.5879469976820255,2.2913245347289624,4.578688231910336,2.3047122501802297,4.591665852144362,2.3167756537419835,4.5924062561803245,2.300797245398139,4.567031814140436,2.328301835174212,4.583219279351919,2.2932429175467917,4.5972020288411946,2.315220558098584,4.590108759658956,2.31682062325714,4.585521614203518,2.3071736868886172,4.585473196885739
18.0,2.1800011666742867,4.439919970337447,2.3010499709893204,4.58073091888715,2.3036477211721125,4.5877291001806215,2.29141419323529,4.57845200340439,2.3047938811183424,4.591443097130205,2.316838434641864,4.59222179880053,2.3008601660289916,4.566853076107935,2.328335246448951,4.583096163996434,2.2933478790471526,4.596929737102843,2.3152835301251593,4.589924462378667,2.316876151693391,4.585353491978199,2.3072447174500574,4.585273384996698
18.25,2.180000977335617,4.439918927327226,2.3011263791925454,4.580521438174782,2.3037270591760883,4.587511966658055,2.291503472927241,4.578216598784546,2.304875150287031,4.591221124167561,2.3169009130537823,4.5920379863974,2.3009227955965192,4.566674958427472,2.328368460385585,4.582973459633029,2.293452407763397,4.596658397064451,2.315346200131543,4.589740809138692,2.316931404882747,4.585185953384055,2.307315424339648,4.585074269183004
18.5,2.180000782594726,4.439917885719487,2.3012024472561454,4.580312689952228,2.303806044461713,4.587295594357664,2.291592375027769,4.5779820151651025,2.3049560588973654,4.5909999304381515,2.3169630900477785,4.591854816548504,2.3009851351083848,4.5664974588141725,2.3284014777328785,4.582851164629705,2.293556505049571,4.596388005455207,2.3154085691835125,4.589557797525302,2.3169863838129685,4.585018996206287,2.3073858086578083,4.584875846909233
18.75,2.1800005824603628,4.439916845496147,2.3012781763255896,4.5801046715725615,2.303884678213742,4.587079980531103,2.2916809007570453,4.577748249668598,2.305036608157418,4.590779513132157,2.3170249666908327,4.591672286839316,2.3010471855694377,4.566320574990449,2.3284342992370406,4.582729277360412,2.2936601722570082,4.5961185590131395,2.3154706383438097,4.589375425132618,2.3170410894688636,4.584852618237498,2.307455871502079,4.584678115647785
19.0,2.180000376941251,4.439915806639185,2.301353567543422,4.579897380396906,2.3039629616139536,4.58686512243833,2.2917690513324582,4.5775152994258015,2.305116799272262,4.590559869448201,2.3170865440468686,4.591490394863191,2.301108947981715,4.5661443046859915,2.3284669256417296,4.582607796205029,2.2937634107343237,4.595850054485112,2.315532408672141,4.589193689562597,2.3170955228322954,4.58468681727768,2.310993259009849,4.581479089845713
19.25,2.180000166046086,4.439914769130636,2.309052005523067,4.590950520400349,2.3032809610011387,4.598317169417556,2.284296978565982,4.570928466038527,2.3125227799890533,4.578135077710069,2.3358482877207436,4.577950097144935,2.3278335033716915,4.561765675350328,2.3315104601343584,4.568960355517756,2.282093127934485,4.595676288189746,2.321819922435513,4.588709212987819,2.3022727067829827,4.581631579456506,2.3110530733459016,4.581302444221359
19.5,2.1799999497835376,4.439913732952597,2.309125905057425,4.5907436889244115,2.3033715174848863,4.598074393216167,2.284389763575583,4.570687500286172,2.312577760779846,4.577969740182616,2.3358624905069654,4.5778663678479745,2.327844473365034,4.561692195116239,2.331522652580078,4.568882749982313,2.282213146080733,4.5953727524520795,2.3218703229783757,4.588550606193804,2.3023480385401642,4.5814240240739235,2.3111126070949095,4.58112640182757
19.75,2.1799997281622474,4.43991269808722,2.309199467060569,4.590537583027368,2.3034616817607962,4.597832470372464,2.2844821648770295,4.570447371178837,2.3126324714162827,4.577804975132904,2.335876569142863,4.577782891643706,2.327855337013897,4.561618929836233,2.3315347316209833,4.568805374522854,2.2823326920484006,4.5950702671340995,2.321920464133936,4.588392547348481,2.3024230329851236,4.581217194536837,2.311171861205988,4.580950960473379
20.0,2.17999950119083,4.439911664516716,2.309272692687737,4.590332200051628,2.303551455114325,4.597591397854843,2.284574183688027,4.5702080758258665,2.3126869128634184,4.577640780397853,2.3358905241185925,4.577699667487614,2.32786609473544,4.561545878624748,2.331546697703445,4.568728228190411,2.2824517672400253,4.594768828753595,2.321970346848382,4.588235034344904,2.302497691258269,4.58101108821436,2.3112308366257657,4.580776117974581
20.25,2.1799992688778747,4.439910632223355,2.309345583091126,4.590127537347851,2.303640838827962,4.597351172640485,2.284665821223619,4.569969611344675,2.312741086083433,4.577477153821587,2.335904355922464,4.577616694339256,2.327876746945242,4.561473040599683,2.3315585512721446,4.5686513100397255,2.2825703730557962,4.594468433837064,2.3220199720649717,4.588078065083338,2.3025720144970685,4.580805702483658,2.311289534298383,4.580601872153732
20.5,2.179999031231942,4.439909601189463,2.309418139419895,4.589923592274933,2.3037298341812247,4.597111791715349,2.2847570786961806,4.569731974860733,2.3127949920356365,4.577314093255418,2.335918065040946,4.577533971162258,2.3278872940573034,4.561400414882388,2.3315702927700785,4.568574619129238,2.282688510893547,4.594169078919709,2.32206934072404,4.5879216374712435,2.3026460038360517,4.5806010347299235,2.3113479551654903,4.580428220840119
20.75,2.179998788261567,4.4399085713974245,2.309490362820165,4.589720362199987,2.3038184424506585,4.59687325207416,2.284847957315419,4.569495163507558,2.3128486316764705,4.577151596557829,2.3359316519586715,4.577451496924291,2.3278977364840534,4.5613280005976495,2.3315819226385646,4.5684981545210706,2.2828061821487444,4.593870760545432,2.3221184537630015,4.587765749423254,2.302719660406809,4.580397082346373,2.3114061001662556,4.5802551618697604
21.0,2.1799985399752577,4.439907542829682,2.3095622544350185,4.589517844498333,2.303906664909833,4.596635550720394,2.284938458288368,4.569259174426707,2.3129020059595145,4.576989661594454,2.335945117158445,4.577369270597062,2.3279080746363547,4.561255796873678,2.3315934413172474,4.568421915281018,2.2829233882144817,4.593573475266832,2.322167312116357,4.587610398861161,2.3027929853379923,4.580193842734226,2.3114639702373614,4.580082693085386
21.25,2.179998286381496,4.439906515468734,2.3096338154045033,4.589316036553481,2.3039945028293403,4.5963986846662666,2.285028582819386,4.569024004767765,2.312955115835489,4.576828286238065,2.3359584611212476,4.577287291156298,2.3279183089235085,4.561183802842099,2.331604849244104,4.568345900478532,2.2830401304814685,4.593277219645202,2.3222159167156966,4.5874555837138935,2.3028659797553166,4.579991313302693,2.3115215663130058,4.57991081233643
21.5,2.179998027488738,4.439905489297137,2.3097050468656315,4.589114935757114,2.3040819574767912,4.596162650932724,2.285118332110154,4.568789651688334,2.3130079622522586,4.576667468368553,2.335971684326243,4.577205557581732,2.3279284397532596,4.561112017637938,2.331616146855448,4.568270109186707,2.2831564103380213,4.592981990250522,2.3222642684897052,4.5873013019175035,2.3029386447815594,4.579789491468959,2.311578889324907,4.579739517479008
21.75,2.179997763305412,4.439904464297503,2.3097759499523813,4.588914539509074,2.3041690301168143,4.59592744654943,2.28520770735967,4.5685561123540275,2.313060546154838,4.576507205872912,2.335984787250783,4.577124068857088,2.3279384675318027,4.561040440399606,2.331627334585938,4.568194540482272,2.283272229170057,4.5926877836614555,2.322312368364168,4.5871475514151445,2.3030109815365627,4.579588374658173,2.3116359402023017,4.579568806375918
22.0,2.179997493839921,4.439903440452501,2.309846525795698,4.588714845217347,2.304255722011054,4.595693068554749,2.2852967097642516,4.568323383938454,2.3131128684853937,4.576347496645219,2.335997770370415,4.577042823970067,2.327948392663786,4.560969070268893,2.33163841286858,4.568119193445574,2.2833875883610824,4.592394596465347,2.3223602172619744,4.586994330157054,2.3030829911372326,4.579387960303431,2.311692719871947,4.579398676896613
22.25,2.179997219100642,4.439902417744858,2.309916775523495,4.58851585029805,2.3043420344181675,4.595459513995741,2.2853853405175277,4.568091463623211,2.3131649301832504,4.576188338586622,2.336010634158885,4.576961821912336,2.327958215552318,4.560897906390952,2.331649382134734,4.568044067160563,2.283502489292187,4.592102425258216,2.3224078161031234,4.586841636100538,2.3031546746975406,4.579188245845761,2.311749229258123,4.579229126917199
