t,H,L,1H,1L,2H,2L,3H,3L,4H,4L,5H,5L,6H,6L,7H,7L,8H,8L,9H,9L,10H,10L,aH,aL
582.0,2.1713905948148686,4.430625049825839,2.2644565714582896,4.443361232357879,2.2446050444632113,4.4104621440718255,2.272712156915181,4.4562903465945745,2.2666742510442903,4.446654967676564,2.265089052641146,4.44361554148888,2.2351706601813004,4.397432427114691,2.2441311049733383,4.410448895183482,2.248584808189186,4.418853181710691,2.2568221609500427,4.430461417645775,2.2501957815822906,4.420342460196564,2.254844159239828,4.427792261404093
582.25,2.171383915427729,4.430616820743248,2.264439740850567,4.443341011665484,2.244588778860461,4.41044787833272,2.272694337897865,4.4562692441144325,2.266656971610643,4.446634912588521,2.2650713943735585,4.443596893302249,2.2351572505374686,4.39741528492007,2.244115621962908,4.410433091410212,2.2485702187527314,4.418833829531319,2.2568052883978234,4.430444071336339,2.2501799657795445,4.420325205137633,2.254827956902357,4.427774142233898
582.5,2.17137723374069,4.430608588036006,2.2644229121129995,4.443320779081306,2.2445725199819857,4.410433589764718,2.272676521628782,4.456248128263758,2.2666396950141134,4.446614843686333,2.2650537410323586,4.443578226880347,2.2351438398662977,4.397398135711195,2.2441001428053977,4.410417270777846,2.248555628133365,4.418814471184516,2.256788420651554,4.430426706695698,2.2501641529979306,4.420307935198382,2.254811757422478,4.42775600872441
582.75,2.17137054975393,4.430600351704389,2.264406085229929,4.443300534638591,2.2445562677931754,4.410419278440574,2.272658708089006,4.456226999082531,2.266622421235308,4.446594761010995,2.265036092589943,4.443559542281221,2.235130428162448,4.397380979499987,2.2440846674771726,4.410401433336347,2.2485410363267633,4.418795106680021,2.256771557684036,4.4304093237811255,2.2501483432170692,4.420290650421966,2.2547955607804853,4.427737860917336
583.0,2.171363863467626,4.430592111748675,2.2643892601857587,4.443280278370455,2.244540022259553,4.410404944432763,2.272640897259685,4.456205856610573,2.2666051502549083,4.44657466460334,2.2650184490188177,4.4435408395626945,2.2351170154205997,4.397363816298323,2.244069195954689,4.410385579135486,2.248526443328621,4.418775736027537,2.2567546994681784,4.4303919226496715,2.2501325364166607,4.4202733508513745,2.2547793669567473,4.427719698854221
583.25,2.1713571748819565,4.4305838681691405,2.2643724369649543,4.443260010309888,2.2445237833467746,4.410390587813484,2.2726230891220442,4.456184700887549,2.2665878820536745,4.446554554504044,2.2650008102915975,4.443522118782362,2.235103601635455,4.397346646118035,2.2440537282144946,4.410369708224849,2.24851184913465,4.418756359236731,2.256737845976996,4.430374503358166,2.2501167325764837,4.420256036529433,2.2547631759317124,4.427701522576454
583.5,2.1713504839970983,4.430575620966063,2.264355615552043,4.443239730489747,2.24450755102063,4.41037620865466,2.272605283657383,4.456163531952968,2.2665706166124417,4.446534430753622,2.2649831763810058,4.443503379997595,2.235090186801736,4.3973294689709155,2.2440382642332275,4.410353820653831,2.2484972537405783,4.418736976317236,2.256720997183609,4.430357065963221,2.2501009316763962,4.420238707498803,2.2547469876859054,4.427683332125261
583.75,2.1713437908132294,4.430567370139719,2.264338795931612,4.443219438942767,2.2444913252470404,4.4103618070279405,2.272587480847075,4.456142349846183,2.266553353912122,4.446514293392432,2.264965547259874,4.443484623265539,2.235076770914185,4.39731228486871,2.244022803987616,4.41033791647164,2.2484826571421523,4.418717587278646,2.256704153061244,4.430339610521228,2.2500851336963343,4.420221363801984,2.2547308021999255,4.427665127541707
584.0,2.1713370953305278,4.430559115690386,2.264321978088312,4.443199135701552,2.244475105992059,4.4103473830047,2.2725696806725697,4.456121154606394,2.2665360939337025,4.446494142460674,2.2649479229011416,4.443465848643119,2.2350633539675666,4.397295093823124,2.2440073474544793,4.410321995727298,2.2484680593351345,4.418698192130522,2.2566873135832326,4.430322137088361,2.2500693386163118,4.420204005481311,2.254714619454451,4.427646908866705
584.25,2.1713303975491693,4.430550857618341,2.264305162006852,4.4431788207985825,2.244458893221871,4.410332936656041,2.2725518831153897,4.456099946272646,2.2665188366582463,4.446473977998392,2.2649303032778545,4.4434470561870345,2.235049935956664,4.397277895845818,2.2439918946107245,4.410306058469638,2.2484534603153046,4.41867879088239,2.2566704787230094,4.430304645720577,2.250053546416421,4.420186632578961,2.254698439430234,4.427628676141008
584.5,2.171323697469333,4.430542595923862,2.264288347672004,4.4431584942662115,2.244442686902792,4.410318468052797,2.2725340881571316,4.45607872488383,2.2665015820668915,4.4464538000454725,2.264912688363166,4.443428245953766,2.2350365168762814,4.39726069094841,2.2439764454333484,4.410290104747312,2.2484388600784593,4.418659383543737,2.256653648454115,4.430287136473616,2.250037757076831,4.420169245136946,2.254682262108102,4.42761042940521
584.75,2.171316995091196,4.430534330607226,2.2642715350685987,4.443138156136666,2.2444264870012667,4.410303977265528,2.272516295779466,4.456057490478686,2.2664843301408513,4.446433608641648,2.2648950781303347,4.443409417999571,2.235023096721244,4.397243479142477,2.2439609998994374,4.410274134608784,2.248424258620412,4.41863997012402,2.2566368227501927,4.430269609403004,2.250021970577788,4.420151843197119,2.254666087468959,4.42759216869975
585.0,2.171310290414936,4.43052606166871,2.2642547241815274,4.443117806442047,2.2444102934838717,4.410289464364527,2.272498505964136,4.4560362430958,2.266467080861413,4.4464134038264955,2.264877472552727,4.44339057238049,2.235009675486396,4.397226260439553,2.243945557986166,4.410258148102335,2.2484096559369933,4.418620550632657,2.2566200015849898,4.43025206456405,2.2500061868996166,4.420134426801174,2.254649915493784,4.427573894064913
585.25,2.171303583440729,4.430517789108591,2.2642379149957415,4.4430974452143355,2.244394106317311,4.410274929419818,2.2724807186929588,4.456014982773606,2.266449834209939,4.446393185639438,2.2648598716038126,4.443371709152342,2.234996253166603,4.39720903485113,2.243930119670796,4.4102421452760625,2.2483950520240494,4.418601125079032,2.2566031849323562,4.430234502011853,2.2499904060227163,4.420116995990645,2.2546337461636283,4.427555605540826
585.5,2.1712968741687537,4.430509512927146,2.2642211074962515,4.443077072485384,2.2443779254684184,4.410260372501158,2.2724629339478235,4.455993709550389,2.266432590167865,4.4463729541197425,2.2648422752571684,4.443352828370729,2.23498282975675,4.397191802388657,2.2439146849306786,4.410226126177882,2.248380446877444,4.418581693472497,2.2565863727662445,4.4302169218012954,2.2499746279275636,4.420099550806907,2.2546175794596204,4.427537303167464
585.75,2.171290162599187,4.4305012331246525,2.2642043016681277,4.443056688286922,2.244361750904156,4.410245793678038,2.272445151710692,4.455972423464283,2.2664153487167003,4.4463527093065265,2.264824683486474,4.443333930091037,2.234969405251742,4.397174563063542,2.243899253743251,4.410210090855528,2.248365840493057,4.418562255822366,2.256569565060709,4.4301993239870505,2.2499588525947107,4.420082091291178,2.254601415362962,4.427518986984647
586.0,2.171283448732206,4.430492949701388,2.2641874974965,4.443036292650558,2.2443455825916123,4.410231193019683,2.272427371963598,4.4559511245532715,2.266398109838028,4.446332451238753,2.2648070962655145,4.443315014368434,2.2349559796465037,4.397157316887152,2.243883826086039,4.410194039356551,2.2483512328667854,4.418542812137919,2.256552761789907,4.430181708623578,2.2499430800047855,4.420064617484518,2.2545852538549274,4.427500657032042
586.25,2.171276732567988,4.43048466265763,2.2641706949665568,4.443015885607777,2.2443294204980044,4.410216570595056,2.2724095946886473,4.455929812855189,2.266380873513505,4.446312179955233,2.2647895135681786,4.443296081257873,2.2349425529359808,4.397140063870812,2.2438684019366537,4.410177971728323,2.248336623994542,4.418523362428404,2.256535962928095,4.430164075765127,2.249927310138492,4.42004712942783,2.254569094916865,4.427482313349161
586.5,2.17127001410671,4.430476371993655,2.264153894063545,4.442995467189941,2.244313264590676,4.410201926472855,2.2723918198680173,4.4559084884077205,2.266363639724859,4.446291895494626,2.2647719353684583,4.443277130814092,2.2349291251151375,4.397122804025805,2.2438529812727936,4.410161888018036,2.2483220138722557,4.418503906703033,2.256519168449633,4.43014642546574,2.2499115429766077,4.420029627161861,2.2545529385301983,4.42746395597537
586.75,2.171263293348549,4.430468077709741,2.26413709477277,4.442975037428291,2.2442971148370967,4.410187260721517,2.2723740474839564,4.455887151248405,2.266346408453892,4.446271597895441,2.264754361640448,4.443258163091618,2.2349156961789585,4.397105537363372,2.2438375640722428,4.410145788272705,2.2483074024958722,4.418484444970983,2.256502378328979,4.430128757779248,2.2498957784999867,4.420012110727202,2.25453678467642,4.427445584949878
587.0,2.171256570293683,4.430459779806165,2.2641202970795957,4.442954596353948,2.2442809712048617,4.410172573409218,2.272356277518784,4.455865801414632,2.266329179682478,4.446251287196039,2.264736792358346,4.443239178144761,2.2349022661224476,4.397088263894716,2.2438221503128717,4.410129672539162,2.248292789861354,4.418464977241399,2.2564855925406935,4.430111072759275,2.2498800166895565,4.419994580164291,2.2545206333370986,4.427427200311744
